state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,recipient_type_source,determination_confidence,flag_reason,award_pool,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,determination_basis,amount_basis,county,project_description,round_id,round_name,round_awards,round_amount,initiative,initiative_fund_use,source_archive_path,service_area,row_in_pool,section,listed_from,basis_type,verified_by,verified_basis
NV,91,William Bee Ririe Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Core IT Infrastructure and modernization, cybersecurity and telehealth. Service area: Eureka, White Pine. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. NVHA has published NO round total for this pool, so `round_amount` is empty. Source snapshot: 2026-09-24.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health Innovation and Technology Fund,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,HIGH,AMOUNT_MISSING,RHIT,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,NVHA publishes NO per-recipient amount and NO round total for this row's pool,"Eureka, White Pine","Core IT Infrastructure and modernization, cybersecurity and telehealth.",RHIT,Nevada Rural Health Innovation and Technology (RHIT) Initiative,24,,Rural Health Innovation and Technology (RHIT),Nevada Rural Health Innovation and Technology (RHIT) Initiative,data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,"Eureka, White Pine",1,Rural Health Innovation and Technology Fund,2026-09-24,,,
NV,92,Mt. Grant General Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Smart beds, digital tools, security risk assessment, resident engagement technology using Virtual Reality. Service area: Mineral. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. NVHA has published NO round total for this pool, so `round_amount` is empty. Source snapshot: 2026-09-24.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health Innovation and Technology Fund,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,HIGH,AMOUNT_MISSING,RHIT,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,NVHA publishes NO per-recipient amount and NO round total for this row's pool,Mineral,"Smart beds, digital tools, security risk assessment, resident engagement technology using Virtual Reality.",RHIT,Nevada Rural Health Innovation and Technology (RHIT) Initiative,24,,Rural Health Innovation and Technology (RHIT),Nevada Rural Health Innovation and Technology (RHIT) Initiative,data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,Mineral,2,Rural Health Innovation and Technology Fund,2026-09-24,,,
NV,93,Humboldt General Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Connected Care – New patient facing portal to expand patient access, care coordination, communication and workflow. Service area: Humboldt. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. NVHA has published NO round total for this pool, so `round_amount` is empty. Source snapshot: 2026-09-24.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health Innovation and Technology Fund,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,HIGH,AMOUNT_MISSING,RHIT,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,NVHA publishes NO per-recipient amount and NO round total for this row's pool,Humboldt,"Connected Care – New patient facing portal to expand patient access, care coordination, communication and workflow.",RHIT,Nevada Rural Health Innovation and Technology (RHIT) Initiative,24,,Rural Health Innovation and Technology (RHIT),Nevada Rural Health Innovation and Technology (RHIT) Initiative,data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,Humboldt,3,Rural Health Innovation and Technology Fund,2026-09-24,,,
NV,94,Northeastern Nevada Regional Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Implement OBIX perinatal data system, a complete central bedside and remote electronic fetal monitoring, improve care and standardize workflows. Service area: Elko. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. NVHA has published NO round total for this pool, so `round_amount` is empty. Source snapshot: 2026-09-24.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health Innovation and Technology Fund,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,HIGH,AMOUNT_MISSING,RHIT,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,NVHA publishes NO per-recipient amount and NO round total for this row's pool,Elko,"Implement OBIX perinatal data system, a complete central bedside and remote electronic fetal monitoring, improve care and standardize workflows.",RHIT,Nevada Rural Health Innovation and Technology (RHIT) Initiative,24,,Rural Health Innovation and Technology (RHIT),Nevada Rural Health Innovation and Technology (RHIT) Initiative,data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,Elko,4,Rural Health Innovation and Technology Fund,2026-09-24,,,
NV,95,Washoe Tribal Health Center,,TRIBAL_ORG,No,"Work toward Tribal FQHC designation, remote patient monitoring, patient facing scheduling portal, telehealth and financial software tools. Service area: Washoe. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. NVHA has published NO round total for this pool, so `round_amount` is empty. Source snapshot: 2026-09-24.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health Innovation and Technology Fund,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient name rule: name states a tribal entity.,HIGH,AMOUNT_MISSING,RHIT,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states a tribal entity. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",NVHA publishes NO per-recipient amount and NO round total for this row's pool,Washoe,"Work toward Tribal FQHC designation, remote patient monitoring, patient facing scheduling portal, telehealth and financial software tools.",RHIT,Nevada Rural Health Innovation and Technology (RHIT) Initiative,24,,Rural Health Innovation and Technology (RHIT),Nevada Rural Health Innovation and Technology (RHIT) Initiative,data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,Washoe,5,Rural Health Innovation and Technology Fund,2026-09-24,,,
NV,96,Nevada Health Centers,,NONPROFIT_CBO,No,"Cybersecurity Infrastructure and secure network operations. Service area: Elko, Lander, Storey, Nye. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. NVHA has published NO round total for this pool, so `round_amount` is empty. Source snapshot: 2026-09-24.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health Innovation and Technology Fund,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,RECIPIENT_TYPE_INFERRED;AMOUNT_MISSING,RHIT,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",NVHA publishes NO per-recipient amount and NO round total for this row's pool,"Elko, Lander, Storey, Nye",Cybersecurity Infrastructure and secure network operations.,RHIT,Nevada Rural Health Innovation and Technology (RHIT) Initiative,24,,Rural Health Innovation and Technology (RHIT),Nevada Rural Health Innovation and Technology (RHIT) Initiative,data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,"Elko, Lander, Storey, Nye",6,Rural Health Innovation and Technology Fund,2026-09-24,,,
NV,97,Fallon Paiute Shoshone Tribe,,TRIBAL_ORG,No,"Foundational cybersecurity and health IT infrastructure, security assessment, equipment and staff training. Service area: Churchill. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. NVHA has published NO round total for this pool, so `round_amount` is empty. Source snapshot: 2026-09-24.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health Innovation and Technology Fund,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient name rule: name states a tribal entity.,HIGH,AMOUNT_MISSING,RHIT,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states a tribal entity. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",NVHA publishes NO per-recipient amount and NO round total for this row's pool,Churchill,"Foundational cybersecurity and health IT infrastructure, security assessment, equipment and staff training.",RHIT,Nevada Rural Health Innovation and Technology (RHIT) Initiative,24,,Rural Health Innovation and Technology (RHIT),Nevada Rural Health Innovation and Technology (RHIT) Initiative,data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,Churchill,7,Rural Health Innovation and Technology Fund,2026-09-24,,,
NV,98,Nevada Health Centers,,NONPROFIT_CBO,No,"Connecting rural care and chronic disease management initiative, technology enabled remote patient monitoring, care management and home-based care. Service area: Elko, Lander, Storey, Nye. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. NVHA has published NO round total for this pool, so `round_amount` is empty. Source snapshot: 2026-09-24.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health Innovation and Technology Fund,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,RECIPIENT_TYPE_INFERRED;AMOUNT_MISSING,RHIT,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",NVHA publishes NO per-recipient amount and NO round total for this row's pool,"Elko, Lander, Storey, Nye","Connecting rural care and chronic disease management initiative, technology enabled remote patient monitoring, care management and home-based care.",RHIT,Nevada Rural Health Innovation and Technology (RHIT) Initiative,24,,Rural Health Innovation and Technology (RHIT),Nevada Rural Health Innovation and Technology (RHIT) Initiative,data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,"Elko, Lander, Storey, Nye",8,Rural Health Innovation and Technology Fund,2026-09-24,,,
NV,99,Nevada Health Centers,,NONPROFIT_CBO,No,"Expand enterprise knowledge management and optimize enterprise financial management. Service area: Elko, Lander, Storey, Nye. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. NVHA has published NO round total for this pool, so `round_amount` is empty. Source snapshot: 2026-09-24.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health Innovation and Technology Fund,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,RECIPIENT_TYPE_INFERRED;AMOUNT_MISSING,RHIT,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",NVHA publishes NO per-recipient amount and NO round total for this row's pool,"Elko, Lander, Storey, Nye",Expand enterprise knowledge management and optimize enterprise financial management.,RHIT,Nevada Rural Health Innovation and Technology (RHIT) Initiative,24,,Rural Health Innovation and Technology (RHIT),Nevada Rural Health Innovation and Technology (RHIT) Initiative,data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,"Elko, Lander, Storey, Nye",9,Rural Health Innovation and Technology Fund,2026-09-24,,,
NV,100,Nevada Health Centers,,NONPROFIT_CBO,No,"Website modernization, AI enabled phone system. Service area: Elko, Lander, Storey, Nye. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. NVHA has published NO round total for this pool, so `round_amount` is empty. Source snapshot: 2026-09-24.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health Innovation and Technology Fund,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,RECIPIENT_TYPE_INFERRED;AMOUNT_MISSING,RHIT,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",NVHA publishes NO per-recipient amount and NO round total for this row's pool,"Elko, Lander, Storey, Nye","Website modernization, AI enabled phone system.",RHIT,Nevada Rural Health Innovation and Technology (RHIT) Initiative,24,,Rural Health Innovation and Technology (RHIT),Nevada Rural Health Innovation and Technology (RHIT) Initiative,data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,"Elko, Lander, Storey, Nye",10,Rural Health Innovation and Technology Fund,2026-09-24,,,
